name,artist,album,final_user,final_year,user_confidence,year_confidence,overall_confidence,source
One Day,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
Watermelon Sugar,Harry Styles,Fine Line,beta,2025,1.0,1.0,1.0,labeled
Nights Like This,St. Lundi,Nights Like This,beta,2025,1.0,1.0,1.0,labeled
Don't Let Me Down,The Chainsmokers,Don't Let Me Down,beta,2025,1.0,1.0,1.0,labeled
Ghost,Justin Bieber,Justice,beta,2025,1.0,1.0,1.0,labeled
Easy On Me,Adele,30,beta,2025,1.0,1.0,1.0,labeled
you broke me first,Tate McRae,you broke me first,beta,2025,1.0,1.0,1.0,labeled
Record Player (with AJR),Daisy the Great,Record Player (with AJR),beta,2025,1.0,1.0,1.0,labeled
"13 Pieces for Piano, Op. 76: II. Etude",Jean Sibelius,Finlandia: Finland Independence Day,beta,2025,1.0,1.0,1.0,labeled
Dull Knives,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
Wrecked,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
"I Had A Farm (Main Title) - Main Title From ""Out Of Africa""",John Barry,Out Of Africa,beta,2025,1.0,1.0,1.0,labeled
We're Good,Dua Lipa,Future Nostalgia (The Moonlight Edition),beta,2025,1.0,1.0,1.0,labeled
It's Ok,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
Visiting Hours,Ed Sheeran,=,beta,2025,1.0,1.0,1.0,labeled
The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),beta,2025,1.0,1.0,1.0,labeled
Carmen Suite No. 1 (Arr. E. Guiraud): IV. Séguedille,Georges Bizet,Bizet: Carmen & L'arlésienne Suites,beta,2025,1.0,1.0,1.0,labeled
"Nocturne No. 7 in Eb Major, FP. 56",Belle Chen,Mediterranean Sounds,beta,2025,1.0,1.0,1.0,labeled
Glorious (feat. Skylar Grey),Macklemore,GEMINI,beta,2025,1.0,1.0,1.0,labeled
Ferris Wheel,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
"Gli uccelli (The Birds), P. 154: V. Il cucu: Allegro",Ottorino Respighi,"Respighi: Suite in G Major, P. 58, Trittico botticelliano, The Birds, & Serenata",beta,2025,1.0,1.0,1.0,labeled
Never Take It,Twenty One Pilots,Scaled And Icy,beta,2025,1.0,1.0,1.0,labeled
High Hopes,Panic! At The Disco,Pray for the Wicked,beta,2025,1.0,1.0,1.0,labeled
"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,"Swan Song (From the Motion Picture ""Alita: Battle Angel"")",beta,2025,1.0,1.0,1.0,labeled
Autumn Leaves,Lars Danielsson,Summerwind,beta,2025,1.0,1.0,1.0,labeled
I'm Happy,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
I'm Stuck,Noah Cyrus,I'm Stuck,beta,2025,1.0,1.0,1.0,labeled
Shivers,Ed Sheeran,=,beta,2025,1.0,1.0,1.0,labeled
Elastic Heart,Sia,1000 Forms Of Fear (Deluxe Version),beta,2025,1.0,1.0,1.0,labeled
No Time For Toxic People,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
Monday,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
Blues sur Seine,Paolo Fresu,Mare Nostrum III,beta,2025,1.0,1.0,1.0,labeled
Bad Habits,Ed Sheeran,=,beta,2025,1.0,1.0,1.0,labeled
Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Taylor Swift,Red (Taylor's Version),beta,2025,1.0,1.0,1.0,labeled
My Life,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
Crushed,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
I Don't Like Myself,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
Higher Ground,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
Sacred Place,Ralph Towner,Chiaroscuro,beta,2025,1.0,1.0,1.0,labeled
lovely (with Khalid),Billie Eilish,lovely (with Khalid),beta,2025,1.0,1.0,1.0,labeled
Treat You Better,Shawn Mendes,Illuminate,beta,2025,1.0,1.0,1.0,labeled
Tied,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
The Silence of Your Heart,Paolo Fresu,Tempo Di Chet,beta,2025,1.0,1.0,1.0,labeled
West Coast,OneRepublic,West Coast,beta,2025,1.0,1.0,1.0,labeled
Love Is A Game,Adele,30,beta,2025,1.0,1.0,1.0,labeled
Sacrifice,The Weeknd,Dawn FM,beta,2025,1.0,1.0,1.0,labeled
Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version),beta,2025,1.0,1.0,1.0,labeled
Bones,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
Oh My God,Adele,30,beta,2025,1.0,1.0,1.0,labeled
Easy Come Easy Go,Imagine Dragons,Mercury - Acts 1 & 2,beta,2025,1.0,1.0,1.0,labeled
"6 Pezzi, P. 44: No. 3. Notturno",Ottorino Respighi,Respighi: Piano Music,beta,2025,1.0,1.0,1.0,labeled
"Variations on a Polish Theme, Op. 10: No. 5 Andantino",Karol Szymanowski,"Szymanowski: Piano Works, Vol. 2",beta,2025,0.9973483606557377,0.9998962643984856,0.9986223125271116,predicted
Le jardin des F√©es,Paolo Fresu,Mare Nostrum III,beta,2025,0.997995407577497,0.6522232970464619,0.8251093523119795,predicted
El Ciego,Paolo Fresu,P60LO FR3SU,beta,2025,0.4281559295202698,0.7133749842211959,0.5707654568707329,predicted
"Gli uccelli (The Birds), P. 154: V. Il cucu: Allegro",Ottorino Respighi,"Respighi: Suite in G Major, P. 58, Trittico botticelliano, The Birds, & Serenata",beta,2025,0.997319611725238,0.9998750938345313,0.9985973527798846,predicted
Blues sur Seine,Paolo Fresu,Mare Nostrum III,beta,2025,0.9976306729264476,0.999347271991229,0.9984889724588383,predicted
Sicilyan Dream,Enrico Pieranunzi,M√©nage √† trois,beta,2025,0.4228483606557377,0.9998569187940627,0.7113526397249001,predicted
The Heart of a Child,Enrico Pieranunzi,Something Tomorrow,beta,2025,0.4188298938491572,0.9997727821255308,0.709301337987344,predicted
And I Love her,Brad Mehldau,Mon chien Stupide (Bande originale du film),beta,2025,0.9975245965642894,0.9998155574602289,0.9986700770122592,predicted
"13 Pieces for Piano, Op. 76: II. Etude",Jean Sibelius,Finlandia: Finland Independence Day,beta,2025,0.9991666666666668,0.9929863034100624,0.9960764850383645,predicted
Autumn Leaves,Lars Danielsson,Summerwind,beta,2025,0.9970150273224044,0.9990145365077011,0.9980147819150528,predicted
Passacaglia,Lars Danielsson,Liberetto II,beta,2025,0.42080271257077484,0.9971275944327734,0.7089651535017741,predicted
Tristezas De Um Viol√£o - 2003 Remaster,Garoto,"Garoto, O Genio Das Cordas",beta,2025,0.9710805890046105,0.9998034873272558,0.9854420381659331,predicted
