name,artist,album,final_user,final_year,user_confidence,year_confidence,overall_confidence,source
Consequence Of Love,Gregory Porter,Take Me To The Alley,beta,2023,1.0,1.0,1.0,labeled
"Concerto for Harpsichord and Piano in E-Flat Major, Wq. 47, H. 479: II. Larghetto",Freiburger Barockorchester,Die Bach-Söhne (The Sons of J.S. Bach),beta,2023,1.0,1.0,1.0,labeled
"Sonata in G Minor, No. 5: II. Vivace",Arcangelo Corelli,"Corelli: Violin Sonatas Nos. 1-6, Op. 5",beta,2023,1.0,1.0,1.0,labeled
Romain - Alt. Take,Bill Evans,Undercurrent,beta,2023,1.0,1.0,1.0,labeled
But Beautiful,Stan Getz,Stan Getz & Bill Evans,beta,2023,1.0,1.0,1.0,labeled
Parade,Claude Françaix,Satie: Parade; Milhaud: Le Boeuf Sur Le Toit; Auric: Overture; Françaix: Concerto For Piano & Orchestra; Fetler: Contrasts For Orchestra,beta,2023,1.0,1.0,1.0,labeled
"Pierrot Lunaire, Op. 21 (1912) / Part 1: 7. Der kranke Mond - 1ère Partie",Pierre Boulez,Le Domaine Musical,beta,2023,1.0,1.0,1.0,labeled
"Responsory ""Favus distillans""",Anonymous 4,"Hildegard von Bingen: 11,000 Virgins: Chants for the Feast of St. Ursula",beta,2023,1.0,1.0,1.0,labeled
"Schumann: Dichterliebe, Op. 48: No. 1, Im wunderschönen Monat Mai",Robert Schumann,Schumann: Liederkreis & Dichterliebe etc,beta,2023,1.0,1.0,1.0,labeled
"ll est bel et bon, commere, mon mary: Il est bel et bon",Scholars of London,French Chansons,beta,2023,1.0,1.0,1.0,labeled
Blue In Green (Take 3),Bill Evans,Portrait In Jazz [Keepnews Collection],beta,2023,1.0,1.0,1.0,labeled
Una Rosa Blanca,Ibrahim Maalouf,S3NS,beta,2023,1.0,1.0,1.0,labeled
英雄ポロネーズ - ショパン,Nobuyuki Tsujii,debut,beta,2023,1.0,1.0,1.0,labeled
Lonh,Kaija Saariaho,"Saariaho, K.: 6 Japanese Gardens / Pres / Lonh",beta,2023,1.0,1.0,1.0,labeled
"Symphony No. 94 in G Major, Hob. I:94 ""Surprise"": III. Menuetto (Live)",Joseph Haydn,Haydn: The 12 London Symphonies (Live),beta,2023,1.0,1.0,1.0,labeled
Gebrayel,Ibrahim Maalouf,S3NS,beta,2023,1.0,1.0,1.0,labeled
Dream Gypsy,Bill Evans,Undercurrent,beta,2023,1.0,1.0,1.0,labeled
Holding On,Gregory Porter,Take Me To The Alley,beta,2023,1.0,1.0,1.0,labeled
"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,The Wall (Remastered),beta,2023,1.0,1.0,1.0,labeled
"Macbeth, Act IV: Una macchia e qui tutt'ora (Lady Macbeth, a Doctor, a Lady's Maid)",Giuseppe Verdi,"Verdi, G.: Macbeth (Sferisterio Opera Festival, 2007)",beta,2023,1.0,1.0,1.0,labeled
"Ravel: Pavane pour une infante défunte, M. 19",Maurice Ravel,Ravel: Complete Works for Solo Piano,beta,2023,1.0,1.0,1.0,labeled
I'm Gettin' Sentimental Over You,Bill Evans,Undercurrent,beta,2023,1.0,1.0,1.0,labeled
"Ravel: Sonatine, M. 40: II. Mouvement de menuet",Maurice Ravel,Ravel: Complete Works for Solo Piano,beta,2023,1.0,1.0,1.0,labeled
愛の夢 - リスト,Nobuyuki Tsujii,debut,beta,2023,1.0,1.0,1.0,labeled
West End Blues,Louis Armstrong,This Is Jazz #1,beta,2023,1.0,1.0,1.0,labeled
Marble Arch,Dave Brubeck,Jazz Impressions Of Eurasia,beta,2023,1.0,1.0,1.0,labeled
Darn That Dream,Bill Evans,Undercurrent,beta,2023,1.0,1.0,1.0,labeled
"Ravel: Le Tombeau de Couperin, M. 68: I. Prélude",Maurice Ravel,Ravel: Complete Works for Solo Piano,beta,2023,1.0,1.0,1.0,labeled
Stairway To The Stars,Bill Evans,Undercurrent,beta,2023,1.0,1.0,1.0,labeled
"Prélude à l'après-midi d'un faune, L. 86",Claude Debussy,Debussy: Jeux; Nocturnes; Prélude à l'après-midi d'un faune,beta,2023,1.0,1.0,1.0,labeled
Spem in alium,Thomas Tallis,"Tallis: Spem in alium & Mass ""Salve intemerata""",beta,2023,1.0,1.0,1.0,labeled
"Le marteau sans maître, Version 1964: III. L'artisanat furieux",Pierre Boulez,Le Domaine Musical,beta,2023,1.0,1.0,1.0,labeled
"12 Concertos, Op. 3 ""L'estro armonico"", Concerto No. 11 for 2 Violins and Cello in D Minor, RV 565: I. Allegro",Antonio Vivaldi,Vivaldi: L'Estro Armonico; 4 Concertos,beta,2023,1.0,1.0,1.0,labeled
Septime estampie real - Danse,Brigitte Lesne,De Champagne: Le chansonnier du roi (Amour courtois et chevalerie au XIIIe siècle),beta,2023,1.0,1.0,1.0,labeled
Le Tombeau de Couperin/ 3. Forlane,Maurice Ravel,PERLEMUTER PLAYS RAVEL,beta,2023,1.0,1.0,1.0,labeled
"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso",Ludwig van Beethoven,Beethoven: The Piano Concertos,beta,2023,1.0,1.0,1.0,labeled
Don’t Lose Your Steam,Gregory Porter,Take Me To The Alley,beta,2023,1.0,1.0,1.0,labeled
Thank You (Dziekuje),Dave Brubeck,Jazz Impressions Of Eurasia,beta,2023,1.0,1.0,1.0,labeled
亡き王女のためのパヴァーヌ - ラヴェル,Nobuyuki Tsujii,debut,beta,2023,1.0,1.0,1.0,labeled
Na Na Na,Ibrahim Maalouf,S3NS,beta,2023,1.0,1.0,1.0,labeled
子守歌 - ショパン,Nobuyuki Tsujii,debut,beta,2023,1.0,1.0,1.0,labeled
メフィスト・ワルツ - リスト,Nobuyuki Tsujii,debut,beta,2023,1.0,1.0,1.0,labeled
Love In Portofino,Ibrahim Maalouf,Dalida By Ibrahim Maalouf,beta,2023,1.0,1.0,1.0,labeled
Missa Ut re mi fa sol la: I. Kyrie,Huelgas Ensemble,La Quinta Essentia,beta,2023,1.0,1.0,1.0,labeled
スケルツォ第2番 - ショパン,Nobuyuki Tsujii,debut,beta,2023,1.0,1.0,1.0,labeled
"Introit, Puer natus est (7)",Anonymous,Gregorian Chant: Christmas & Easter,beta,2023,1.0,1.0,1.0,labeled
Ce n'est que fiel,Scholars of London,French Chansons,beta,2023,1.0,1.0,1.0,labeled
"Ravel: Piano Concerto in G Major, M. 83: II. Adagio assai (Live)",Maurice Ravel,Ravel: Concerto en sol - La Valse - Ma mère l'Oye - Rapsodie espagnole & Suite No. 2 from Daphnis et Chloé,beta,2023,1.0,1.0,1.0,labeled
"Dame, a vous sans retollir (Chanson Balladée)",Guillaume de Machaut,Guillaume de Machaut: Le remède de fortune,beta,2023,1.0,1.0,1.0,labeled
N.E.G.U,Ibrahim Maalouf,S3NS,beta,2023,1.0,1.0,1.0,labeled
"Armide, LWV 71, Prologue: Ouverture - Live",Jean-Baptiste Lully,Lully: Armide (Live),beta,2023,1.0,1.0,1.0,labeled
A Chantar,Estampie,Vocal Music (Medieval) - Walther Von Der Vogelweide / Oswald Von Wolkenstein / Codax (Songs of Women in the Middle Ages),beta,2023,1.0,1.0,1.0,labeled
All I Can't Say,Ibrahim Maalouf,S3NS,beta,2023,1.0,1.0,1.0,labeled
"Lohengrin, WWV 75, Act III: Prelude",Richard Wagner,Wagner: Lohengrin,beta,2023,1.0,1.0,1.0,labeled
Le ruban dénoué: V. Le demi-sommeil embaumé,Ludmila Berlinskaya,Belle Époque,beta,2023,1.0,1.0,1.0,labeled
Déserts,Edgard Varèse,Varèse: Amériques; Arcana; Déserts; Ionisation,beta,2023,1.0,1.0,1.0,labeled
Der Leiermann,Franz Schubert,"Schubert: Winterreise, D. 911",beta,2023,1.0,1.0,1.0,labeled
"Hor che'l ciel e la terra, SV 147: Così suol d'una chiara fonte viva",Claudio Monteverdi,"Monteverdi: Madrigals, Book 8",beta,2023,1.0,1.0,1.0,labeled
Gary's Theme - Remastered,Bill Evans,You Must Believe In Spring,beta,2023,1.0,1.0,1.0,labeled
My Funny Valentine,Bill Evans,Undercurrent,beta,2023,1.0,1.0,1.0,labeled
Lullaby For Helene,Bill Evans,The Complete Bill Evans On Verve,beta,2023,0.42674311926605507,0.9997766204090448,0.71325986983755,predicted
The Girl From Ipanema,Stan Getz,The Girl From Ipanema - The Bossa Nova Years,beta,2023,0.4193152197914734,0.9998877182260114,0.7096014690087424,predicted
Mountain King Cha Cha,Joachim Horsley,Mountain King Cha Cha,beta,2023,0.4014533191130319,0.9824201245747842,0.6919367218439081,predicted
