name,artist,album,final_user,final_year,user_confidence,year_confidence,overall_confidence,source
Up and Up,Lennon & Maisy,Up and Up,beta,2022,1.0,1.0,1.0,labeled
Be Real,Rasmus Faber,Be Real,beta,2022,1.0,1.0,1.0,labeled
Closer,Tore,Closer,beta,2022,1.0,1.0,1.0,labeled
Le ruban dénoué: VII. Danse du doute et de l’espérance,Ludmila Berlinskaya,Belle Époque,beta,2022,1.0,1.0,1.0,labeled
Home,Hollow Coves,Wanderlust,beta,2022,1.0,1.0,1.0,labeled
"Main Theme (From ""Spider-Man"")",Lang Lang,New York Rhapsody,beta,2022,1.0,1.0,1.0,labeled
We Might As Well Dance,Madeleine Peyroux,Anthem,beta,2022,1.0,1.0,1.0,labeled
Sunday Kind of Love,Etta James,Heart Of A Woman,beta,2022,1.0,1.0,1.0,labeled
"Piano Concerto No. 1 in E Minor, Op. 11: II. Romance. Larghetto",Frédéric Chopin,Basic Chopin,beta,2022,1.0,1.0,1.0,labeled
Lay Everything Down,Bruno Merz,Highways,beta,2022,1.0,1.0,1.0,labeled
Alone With You,Canyon City,Midnight Waves,beta,2022,1.0,1.0,1.0,labeled
It Isn't True,Sid Sriram,It Isn't True,beta,2022,1.0,1.0,1.0,labeled
"Moon River (From ""Breakfast at Tiffany's"")",Lang Lang,New York Rhapsody,beta,2022,1.0,1.0,1.0,labeled
Desert,Anita Farmine,Seasons,beta,2022,1.0,1.0,1.0,labeled
"You, Dear",Eloise,"You, Dear",beta,2022,1.0,1.0,1.0,labeled
Naked,Sabrina Claudio,"No Rain, No Flowers",beta,2022,1.0,1.0,1.0,labeled
While You Are Young,Charlie Cunningham,Lines,beta,2022,1.0,1.0,1.0,labeled
"Story of Our Town (From ""Our Town"")",Lang Lang,New York Rhapsody,beta,2022,1.0,1.0,1.0,labeled
Milk & Honey,Billie Marten,Writing of Blues and Yellows (Deluxe Version),beta,2022,1.0,1.0,1.0,labeled
In Evening Air,Lang Lang,New York Rhapsody,beta,2022,1.0,1.0,1.0,labeled
Le ruban dénoué: VI. L’anneau perdu,Ludmila Berlinskaya,Belle Époque,beta,2022,1.0,1.0,1.0,labeled
Warsaw Concerto,Valentina Lisitsa,Love Story: Piano Themes From Cinema's Golden Age,beta,2022,1.0,1.0,1.0,labeled
Le ruban dénoué: VIII. La cage ouverte,Ludmila Berlinskaya,Belle Époque,beta,2022,1.0,1.0,1.0,labeled
Just In Case - Acoustic,Catherine McGrath,The Acoustics,beta,2022,1.0,1.0,1.0,labeled
Change the Whole Thing,Maggie Rose,Change the Whole Thing,beta,2022,1.0,1.0,1.0,labeled
Morning Sun,Melody Gardot,Currency Of Man,beta,2022,1.0,1.0,1.0,labeled
"Andalucía ""Suite Espagnole"": IV. Gitanerías",Yamilé Cruz Montero,Piano Cubano,beta,2022,1.0,1.0,1.0,labeled
Lose Control - Acoustic Version,Matt Simons,When The Lights Go Down,beta,2022,1.0,1.0,1.0,labeled
Seasons,Anita Farmine,Seasons,beta,2022,1.0,1.0,1.0,labeled
Beyond - Recorded at Spotify Studios NYC,Leon Bridges,Spotify Singles,beta,2022,1.0,1.0,1.0,labeled
Colour Me,Juke Ross,GREY,beta,2022,1.0,1.0,1.0,labeled
I Just Wanna Love You,The Shires,Brave,beta,2022,1.0,1.0,1.0,labeled
Misty,Ella Fitzgerald,Someone To Watch Over Me,beta,2022,1.0,1.0,1.0,labeled
Find a Way,Matt Quentin,Westbound,beta,2022,1.0,1.0,1.0,labeled
Colder Heavens,Blanco White,Colder Heavens,beta,2022,1.0,1.0,1.0,labeled
Rhapsody in Blue,Lang Lang,New York Rhapsody,beta,2022,1.0,1.0,1.0,labeled
Mad About You - Live at Koningin Elisabethzaal 2012,Hooverphonic,With Orchestra Live,beta,2022,1.0,1.0,1.0,labeled
Le ruban dénoué: IX. Soir d’orage,Ludmila Berlinskaya,Belle Époque,beta,2022,1.0,1.0,1.0,labeled
Someone To Watch Over Me,Ella Fitzgerald,Someone To Watch Over Me,beta,2022,1.0,1.0,1.0,labeled
Amy's Song,Matt Simons,Amy's Song,beta,2022,1.0,1.0,1.0,labeled
Rainbow,Kacey Musgraves,Golden Hour,beta,2022,1.0,1.0,1.0,labeled
Le ruban dénoué: III. Souvenir... avenir...,Ludmila Berlinskaya,Belle Époque,beta,2022,1.0,1.0,1.0,labeled
Camera,Beatenberg,Camera,beta,2022,1.0,1.0,1.0,labeled
"Million Reasons - Live Session at Sound Stage Studios, Nashville, TN",Dan + Shay,Spotify Singles,beta,2022,1.0,1.0,1.0,labeled
Let’s Make The Most Of A Beautiful Thing,Erin Boheme,What Love Is,beta,2022,1.0,1.0,1.0,labeled
Le ruban dénoué: II. Les soirs d’Albi,Ludmila Berlinskaya,Belle Époque,beta,2022,1.0,1.0,1.0,labeled
Etude,Sungha Jung,Andante,beta,2022,1.0,1.0,1.0,labeled
Kukuna O Kala,Jess Uke,Jess Uke With Jesse Kalima,beta,2022,1.0,1.0,1.0,labeled
Le ruban dénoué: IV. Danse de l’amour et du chagrin,Ludmila Berlinskaya,Belle Époque,beta,2022,1.0,1.0,1.0,labeled
Philakanzima,Bongeziwe Mabandla,Mangaliso,beta,2022,1.0,1.0,1.0,labeled
"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",Sergei Rachmaninoff,Rachmaninov: Piano Concertos Nos. 1-4 / Rhapsody On A Theme of Paganini,beta,2022,1.0,1.0,1.0,labeled
Bloom,Alfredo Rodriguez,The Little Dream,beta,2022,1.0,1.0,1.0,labeled
Oceans (Where Feet May Fail),Analaga,Oceans (Where Feet May Fail),beta,2022,1.0,1.0,1.0,labeled
Suddenly I See,Aaron Espe,Blackwall Way,beta,2022,1.0,1.0,1.0,labeled
Forgive You,Leon Bridges,Good Thing,beta,2022,1.0,1.0,1.0,labeled
Empire State Of Mind,Lang Lang,New York Rhapsody,beta,2022,1.0,1.0,1.0,labeled
The Book of Love - EP Version,Gavin James,The Book of Love,beta,2022,1.0,1.0,1.0,labeled
Love Walked In,Benjamin Grosvenor,"Rhapsody In Blue: Saint-Säens, Ravel, Gershwin",beta,2022,1.0,1.0,1.0,labeled
Change It All,Harrison Storm,Change It All,beta,2022,1.0,1.0,1.0,labeled
Hello Sunshine,Billie Marten,Writing of Blues and Yellows (Deluxe Version),beta,2022,1.0,1.0,1.0,labeled
Speechless - The Vocals,Dan + Shay,Dan + Shay (The Vocals),beta,2022,1.0,1.0,1.0,labeled
Murder On The Orient Express - Overture,Valentina Lisitsa,Love Story: Piano Themes From Cinema's Golden Age,beta,2022,1.0,1.0,1.0,labeled
"6 Moments musicaux, Op. 16: 5. Adagio sostenuto",Sergei Rachmaninoff,Rachmaninoff: Sonate No.2 Op.36; Moments musicaux,beta,2022,1.0,1.0,1.0,labeled
The Only Reason,JP Cooper,Raised Under Grey Skies (Deluxe),beta,2022,1.0,1.0,1.0,labeled
Halleluya,Johnny Drille,Halleluya,beta,2022,1.0,1.0,1.0,labeled
"The Storming Of Red Hill (Assault On Beautiful Gorky) - From ""The Unforgettable Year 1919""",Valentina Lisitsa,Love Story: Piano Themes From Cinema's Golden Age,beta,2022,1.0,1.0,1.0,labeled
"6 Moments musicaux, Op. 16: No. 4 in E Minor. Presto",Sergei Rachmaninoff,"Rachmaninoff: 6 Moments musicaux, Op. 16",beta,2022,1.0,1.0,1.0,labeled
Sink,Noah Kahan,Sink,beta,2022,1.0,1.0,1.0,labeled
"6 Moments musicaux, Op. 16: 1. Andantino",Sergei Rachmaninoff,Rachmaninoff: Sonate No.2 Op.36; Moments musicaux,beta,2022,1.0,1.0,1.0,labeled
Liberté,Madeleine Peyroux,Anthem,beta,2022,1.0,1.0,1.0,labeled
"Ningu√©m, Ningu√©m",Melody Gardot,Sunset In The Blue,beta,2022,0.43528195567516353,0.9997440944354469,0.7175130250553052,predicted
"Piano Sonata No. 32 in C Minor, Op. 111: II. Arietta. Adagio molto semplice e cantabile",Ludwig van Beethoven,Beethoven: The Complete Piano Sonatas,beta,2022,0.39916507735418433,0.7519618214763215,0.575563449415253,predicted
